Row ID;Order Date;Ship Date;Ship Mode;Customer Name;Segment;Country;City;State;Postal Code;Region;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
139;10/13/2016;10/19/2016;Standard Class;Lena Creighton;Consumer;United States;Roseville;California;95661;West;Office Supplies;Supplies;Fiskars Softgrip Scissors;65.88;6;0;184.464
140;10/13/2016;10/19/2016;Standard Class;Lena Creighton;Consumer;United States;Roseville;California;95661;West;Furniture;Furnishings;Longer-Life Soft White Bulbs;43.12;14;0;206.976
141;9/5/2016;9/7/2016;Second Class;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";82.8;2;0.2;10.35
142;9/18/2017;9/23/2017;Standard Class;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;Office Supplies;Art;Newell 343;8.82;3;0;23.814
143;9/18/2017;9/23/2017;Standard Class;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;10.86;3;0;51.042
144;9/18/2017;9/23/2017;Standard Class;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;Office Supplies;Paper;Xerox 1911;143.7;3;0;68.976
145;12/22/2017;12/27/2017;Standard Class;Sandra Glassco;Consumer;United States;Independence;Missouri;64055;Central;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;839.43;3;0;2.182.518
146;9/7/2015;9/12/2015;Standard Class;Helen Andreada;Consumer;United States;Pasadena;California;91104;West;Office Supplies;Storage;Safco Industrial Wire Shelving;671.93;7;0;201.579
147;10/22/2014;10/28/2014;Standard Class;Maureen Gastineau;Home Office;United States;Newark;Ohio;43055;East;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";93.888;4;0.2;129.096
148;12/5/2016;12/9/2016;Standard Class;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;Technology;Phones;Plantronics Cordless Phone Headset with In-line Volume - M214C;384.45;11;0;1.038.015
149;12/5/2016;12/9/2016;Standard Class;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;149.97;3;0;59.988
150;12/5/2016;12/9/2016;Standard Class;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1951.84;8;0;585.552
151;12/5/2016;12/9/2016;Standard Class;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;171.55;5;0;806.285
152;3/13/2016;3/16/2016;First Class;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;Office Supplies;Appliances;Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection;157.92;5;0.2;17.766
153;3/13/2016;3/16/2016;First Class;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;Technology;Phones;Jabra BIZ 2300 Duo QD Duo Corded Headset;203.184;2;0.2;152.388
154;5/31/2015;6/2/2015;First Class;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;58.38;7;0;26.271
155;5/31/2015;6/2/2015;First Class;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;Office Supplies;Paper;Xerox 1883;105.52;4;0;485.392
156;5/31/2015;6/2/2015;First Class;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;80.88;6;0;210.288
157;5/28/2015;6/3/2015;Standard Class;Neil Knudson;Home Office;United States;Seattle;Washington;98105;West;Office Supplies;Art;Newell 311;6.63;3;0;17.901
158;3/1/2014;3/6/2014;Second Class;Dave Brooks;Consumer;United States;Seattle;Washington;98115;West;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;457.568;2;0.2;514.764
159;11/20/2016;11/24/2016;Standard Class;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;Office Supplies;Labels;Avery 519;14.62;2;0;68.714
160;11/20/2016;11/24/2016;Standard Class;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;Technology;Phones;Avaya 5420 Digital phone;944.93;7;0;2.362.325
161;5/11/2016;5/12/2016;First Class;Ted Trevino;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Paper;Xerox 1920;5.98;1;0;2.691
162;12/28/2015;12/31/2015;Second Class;Eric Murdock;Consumer;United States;Philadelphia;Pennsylvania;19134;East;Technology;Accessories;Lenovo 17-Key USB Numeric Keypad;54.384;2;0.2;13.596
163;11/16/2016;11/20/2016;Standard Class;Ruben Dartt;Consumer;United States;Carlsbad;New Mexico;88220;West;Office Supplies;Envelopes;Staple envelope;28.4;5;0;13.348
164;11/7/2016;11/11/2016;Standard Class;Max Jones;Consumer;United States;Seattle;Washington;98115;West;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;27.68;2;0.2;9.688
165;9/8/2014;9/12/2014;Standard Class;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;Office Supplies;Art;BIC Brite Liner Highlighters;9.936;3;0.2;27.324
166;9/8/2014;9/12/2014;Standard Class;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;8.159.952;8;0.4;-1.359.992
167;9/8/2014;9/12/2014;Standard Class;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;275.928;3;0.2;-586.347
168;9/8/2014;9/12/2014;Standard Class;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;Furniture;Chairs;SAFCO Arco Folding Chair;1740.06;9;0.3;-24.858
169;9/8/2014;9/12/2014;Standard Class;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;Office Supplies;Art;Sanford Liquid Accent Highlighters;32.064;6;0.2;68.136
170;9/8/2014;9/12/2014;Standard Class;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;177.98;5;0.8;-453.849
171;9/8/2014;9/12/2014;Standard Class;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;Technology;Phones;JBL Micro Wireless Portable Bluetooth Speaker;143.976;3;0.2;89.985
172;8/5/2014;8/9/2014;Standard Class;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;Office Supplies;Paper;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;20.94;3;0;98.418
173;8/5/2014;8/9/2014;Standard Class;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;Office Supplies;Paper;Xerox 1913;110.96;2;0;532.608
174;8/5/2014;8/9/2014;Standard Class;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;Furniture;Chairs;Global Value Steno Chair, Gray;340.144;7;0.2;21.259
175;9/14/2014;9/19/2014;Standard Class;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;52.448;2;0.8;-131.12
176;9/14/2014;9/19/2014;Standard Class;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;Office Supplies;Labels;Avery 51;20.16;4;0.2;6.552
177;4/21/2017;4/25/2017;Second Class;Shirley Jackson;Consumer;United States;Houston;Texas;77036;Central;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;97.264;4;0.8;-243.16
178;11/21/2015;11/23/2015;Second Class;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;396.802;7;0.3;-113.372
179;11/21/2015;11/23/2015;Second Class;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;Office Supplies;Supplies;Acme Rosewood Handle Letter Opener;15.88;5;0.2;-37.715
180;12/15/2015;12/19/2015;Standard Class;Jim Kriz;Home Office;United States;New York City;New York;10009;East;Office Supplies;Art;Sanford Colorific Eraseable Coloring Pencils, 12 Count;3.28;1;0;14.104
181;12/5/2014;12/9/2014;Second Class;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;24.816;2;0.2;18.612
182;12/5/2014;12/9/2014;Second Class;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;Technology;Accessories;Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive;;;;
183;11/19/2014;11/24/2014;Second Class;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;Technology;Phones;AT&T TR1909W;503.96;4;0;1.310.296
184;11/19/2014;11/24/2014;Second Class;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;Technology;Phones;Nokia Lumia 521 (T-Mobile);149.95;5;0;41.986
185;11/19/2014;11/24/2014;Second Class;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;29;2;0;7.25
186;11/28/2016;12/2/2016;Standard Class;Sally Knutson;Consumer;United States;Fairfield;Connecticut;6824;East;Office Supplies;Binders;Avery Poly Binder Pockets;7.16;2;0;34.368
187;8/26/2014;8/30/2014;Standard Class;Frank Merwin;Home Office;United States;Los Angeles;California;90032;West;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;176.8;8;0;22.984
188;7/16/2016;7/22/2016;Standard Class;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;75051;Central;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;37.224;3;0.2;37.224
189;7/16/2016;7/22/2016;Standard Class;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;75051;Central;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;20.016;3;0.2;6.255
190;10/12/2015;10/14/2015;First Class;Mark Packer;Home Office;United States;New York City;New York;10035;East;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;899.136;4;0.2;112.392
191;10/12/2015;10/14/2015;First Class;Mark Packer;Home Office;United States;New York City;New York;10035;East;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;71.76;6;0;200.928
192;10/12/2015;10/14/2015;First Class;Mark Packer;Home Office;United States;New York City;New York;10035;East;Office Supplies;Paper;Xerox 205;51.84;8;0;248.832
193;10/12/2015;10/14/2015;First Class;Mark Packer;Home Office;United States;New York City;New York;10035;East;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;626.352;3;0.2;469.764
194;10/12/2015;10/14/2015;First Class;Mark Packer;Home Office;United States;New York City;New York;10035;East;Office Supplies;Art;4009 Highlighters by Sanford;19.9;5;0;6.567
195;10/31/2015;11/6/2015;Standard Class;Mary Zewe;Corporate;United States;Redlands;California;92374;West;Office Supplies;Envelopes;Poly String Tie Envelopes;14.28;7;0;67.116
196;3/21/2014;3/25/2014;Standard Class;Cassandra Brandow;Consumer;United States;Hamilton;Ohio;45011;East;Office Supplies;Art;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7.408;2;0.2;12.038
197;3/21/2014;3/25/2014;Standard Class;Cassandra Brandow;Consumer;United States;Hamilton;Ohio;45011;East;Office Supplies;Art;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;6.048;3;0.2;15.876
198;11/6/2017;11/13/2017;Standard Class;Valerie Mitchum;Home Office;United States;Westfield;New Jersey;7090;East;Office Supplies;Storage;Decoflex Hanging Personal Folder File;46.26;3;0;120.276
199;7/6/2017;7/13/2017;Standard Class;Fred Hopkins;Corporate;United States;Philadelphia;Pennsylvania;19120;East;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";2.946;2;0.7;-22.586
200;7/6/2017;7/13/2017;Standard Class;Fred Hopkins;Corporate;United States;Philadelphia;Pennsylvania;19120;East;Office Supplies;Paper;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;16.056;3;0.2;58.203
201;6/24/2017;6/29/2017;Standard Class;Maria Bertelson;Consumer;United States;Akron;Ohio;44312;East;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;21.744;3;0.2;6.795
202;8/3/2014;8/5/2014;First Class;Bruce Stewart;Consumer;United States;Denver;Colorado;80219;West;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;218.75;2;0.5;-161.875
203;8/3/2014;8/5/2014;First Class;Bruce Stewart;Consumer;United States;Denver;Colorado;80219;West;Office Supplies;Appliances;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;2.6;1;0.2;0.2925
204;12/17/2017;12/21/2017;Second Class;Logan Currie;Consumer;United States;Dallas;Texas;75220;Central;Office Supplies;Appliances;Eureka Sanitaire  Commercial Upright;66.284;2;0.8;-1.789.668
205;6/3/2017;6/7/2017;Standard Class;Heather Kirkland;Corporate;United States;Franklin;Tennessee;37064;South;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Burgundy;35.168;7;0.2;96.712
206;12/9/2017;12/14/2017;Standard Class;Laurel Elliston;Consumer;United States;Whittier;California;90604;West;Technology;Phones;Nortel Business Series Terminal T7208 Digital phone;444.768;4;0.2;444.768
207;12/1/2017;12/7/2017;Standard Class;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;Office Supplies;Storage;Tennsco Lockers, Gray;83.92;4;0;58.744
208;12/1/2017;12/7/2017;Standard Class;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;131.98;2;0;356.346
209;12/1/2017;12/7/2017;Standard Class;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;15.92;4;0;74.824
210;12/1/2017;12/7/2017;Standard Class;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;Office Supplies;Fasteners;Advantus Push Pins, Aluminum Head;52.29;9;0;162.099
211;12/1/2017;12/7/2017;Standard Class;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;91.99;1;0;36.796
212;2/9/2015;2/13/2015;Second Class;Michael Stewart;Corporate;United States;Dallas;Texas;75220;Central;Technology;Accessories;Memorex Micro Travel Drive 8 GB;20.8;2;0.2;6.5
213;1/2/2015;1/9/2015;Standard Class;Victoria Wilson;Corporate;United States;Medina;Ohio;44256;East;Office Supplies;Labels;Avery 505;23.68;2;0.2;8.88
214;1/2/2015;1/9/2015;Standard Class;Victoria Wilson;Corporate;United States;Medina;Ohio;44256;East;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;452.45;5;0.5;-244.323
215;1/2/2015;1/9/2015;Standard Class;Victoria Wilson;Corporate;United States;Medina;Ohio;44256;East;Technology;Phones;Speck Products Candyshell Flip Case;62.982;3;0.4;-146.958
216;1/2/2015;1/9/2015;Standard Class;Victoria Wilson;Corporate;United States;Medina;Ohio;44256;East;Technology;Machines;Cisco 9971 IP Video Phone Charcoal;1188;9;0.7;-950.4
217;1/2/2015;1/9/2015;Standard Class;Victoria Wilson;Corporate;United States;Medina;Ohio;44256;East;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;89.584;2;0.2;44.792
218;10/28/2016;11/1/2016;Standard Class;Jonathan Howell;Consumer;United States;Los Angeles;California;90032;West;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;93.06;6;0;260.568
219;10/28/2016;11/1/2016;Standard Class;Jonathan Howell;Consumer;United States;Los Angeles;California;90032;West;Technology;Phones;Adtran 1202752G1;302.376;3;0.2;226.782
220;12/24/2015;12/27/2015;First Class;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;Office Supplies;Fasteners;OIC Bulk Pack Metal Binder Clips;5.584;2;0.2;18.148
221;12/24/2015;12/27/2015;First Class;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;Office Supplies;Paper;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;22.704;6;0.2;82.302
222;12/24/2015;12/27/2015;First Class;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;Office Supplies;Binders;Ibico Standard Transparent Covers;19.776;4;0.7;-138.432
223;12/24/2015;12/27/2015;First Class;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";72.704;4;0.2;190.848
224;12/24/2015;12/27/2015;First Class;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;Technology;Machines;Swingline SM12-08 MicroCut Jam Free Shredder;479.988;4;0.7;-3.839.904
225;12/24/2015;12/27/2015;First Class;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;27.168;2;0.2;27.168
226;8/9/2015;8/16/2015;Standard Class;David Smith;Corporate;United States;Detroit;Michigan;48227;Central;Office Supplies;Art;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;2.2;1;0;0.968
227;8/9/2015;8/16/2015;Standard Class;David Smith;Corporate;United States;Detroit;Michigan;48227;Central;Furniture;Tables;Bevis 36 x 72 Conference Tables;622.45;5;0;136.939
228;8/9/2015;8/16/2015;Standard Class;David Smith;Corporate;United States;Detroit;Michigan;48227;Central;Office Supplies;Storage;Rogers Deluxe File Chest;21.98;1;0;0.2198
229;2/28/2015;3/4/2015;Standard Class;Valerie Dominguez;Consumer;United States;Columbia;Tennessee;38401;South;Furniture;Chairs;Global Low Back Tilter Chair;161.568;2;0.2;-282.744
230;2/28/2015;3/4/2015;Standard Class;Valerie Dominguez;Consumer;United States;Columbia;Tennessee;38401;South;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;389.696;8;0.2;438.408
231;9/13/2014;9/17/2014;Standard Class;Erin Ashbrook;Corporate;United States;Charlotte;North Carolina;28205;South;Office Supplies;Binders;GBC Instant Index System for Binding Systems;18.648;7;0.7;-12.432
232;4/7/2017;4/12/2017;Standard Class;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;Furniture;Tables;Bush Advantage Collection Round Conference Table;233.86;2;0.45;-102.048
233;4/7/2017;4/12/2017;Standard Class;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;Furniture;Tables;Bretford Rectangular Conference Table Tops;6.206.145;3;0.45;-2.482.458
234;4/7/2017;4/12/2017;Standard Class;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;Office Supplies;Binders;GBC Instant Index System for Binding Systems;5.328;2;0.7;-3.552
235;4/7/2017;4/12/2017;Standard Class;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;Furniture;Furnishings;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";258.072;3;0.2;0
236;4/7/2017;4/12/2017;Standard Class;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;Technology;Accessories;Logitech P710e Mobile Speakerphone;617.976;3;0.2;-77.247
237;11/12/2017;11/16/2017;Standard Class;David Bremer;Corporate;United States;Santa Clara;California;95051;West;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);10.56;2;0;4.752
